session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_00342,548,TCP,2,74.26541694,AES,0.4265191353,0,Chrome,0,0
SID_00343,548,UDP,8,2079.679127,AES,0.5914842207,1,Chrome,0,1
SID_00344,398,UDP,1,1724.044442,None,0.02016471703,3,Firefox,1,1
SID_00345,405,TCP,1,714.3709933,AES,0.3736617726,1,Firefox,1,0
SID_00346,546,UDP,5,567.6638977,AES,0.2662710184,0,Edge,1,0
SID_00347,210,TCP,5,206.748624,None,0.0507459575,3,Chrome,0,1
SID_00348,218,TCP,2,1438.823738,None,0.7744699646,1,Safari,0,1
SID_00349,356,TCP,5,452.3471177,AES,0.3653314344,3,Chrome,1,1
SID_00350,457,TCP,8,692.6809548,AES,0.04071433427,2,Firefox,0,1
SID_00351,562,TCP,8,149.1479899,None,0.4366208733,1,Edge,0,1
SID_00352,795,TCP,5,192.4584108,AES,0.5160551428,4,Edge,0,1
SID_00353,671,TCP,3,3370.574061,AES,0.3641933104,3,Firefox,0,1
SID_00354,468,UDP,5,544.9748402,AES,0.265169605,1,Unknown,0,1
SID_00355,496,ICMP,3,1353.138477,None,0.2478240234,1,Chrome,0,0
SID_00356,299,UDP,5,1416.295905,AES,0.5835337686,0,Firefox,0,0
SID_00357,496,TCP,4,3192.434491,AES,0.467379886,3,Chrome,0,1
SID_00358,442,TCP,2,3255.129333,AES,0.4621243006,3,Chrome,0,1
SID_00359,564,TCP,10,488.4510877,None,0.3186487051,2,Chrome,0,1
SID_00360,334,TCP,3,2401.728352,DES,0.09425567057,3,Firefox,0,1
SID_00361,603,TCP,3,363.876926,DES,0.6324430825,1,Edge,0,1
SID_00362,806,TCP,6,748.4586144,DES,0.7293871939,0,Chrome,0,1
SID_00363,478,UDP,5,1379.485976,DES,0.5486421614,2,Firefox,0,0
SID_00364,580,TCP,7,1960.743147,AES,0.2134341893,4,Chrome,0,1
SID_00365,638,TCP,4,593.599774,None,0.2025300154,1,Firefox,0,0
SID_00366,419,TCP,5,432.8347036,DES,0.461211518,1,Chrome,1,0
SID_00367,544,TCP,3,1043.08771,DES,0.2304731407,3,Chrome,1,1
SID_00368,502,TCP,2,486.9383157,DES,0.2320173428,2,Unknown,0,0
SID_00369,519,TCP,2,891.3091644,AES,0.5187905318,1,Edge,0,0
SID_00370,345,TCP,4,1304.606497,AES,0.3125779034,2,Firefox,1,0
SID_00371,504,TCP,5,1471.721459,DES,0.563342678,1,Chrome,0,0
SID_00372,599,TCP,5,234.7605879,AES,0.3277441859,2,Firefox,1,0
SID_00373,790,UDP,6,677.8934495,AES,0.05671420817,1,Chrome,0,0
SID_00374,691,UDP,7,20.2823604,DES,0.1004325339,1,Firefox,1,1
SID_00375,930,TCP,6,1278.625149,DES,0.3842531294,3,Edge,0,1
SID_00376,346,TCP,2,106.9121342,None,0.2879448991,2,Firefox,0,0
SID_00377,674,UDP,1,1642.610566,DES,0.2647785894,2,Edge,1,0
SID_00378,536,TCP,5,417.7918884,AES,0.2928909609,1,Chrome,1,0
SID_00379,937,TCP,6,146.4350007,AES,0.7638652716,1,Chrome,0,1
SID_00380,338,TCP,4,1270.982731,DES,0.392721105,2,Chrome,1,1
SID_00381,332,TCP,6,178.8012794,None,0.2171521454,1,Edge,0,0
SID_00382,380,UDP,7,401.2478457,AES,0.2178273162,4,Chrome,1,1
SID_00383,75,UDP,2,669.3853367,DES,0.6964000293,1,Firefox,0,1
SID_00384,394,TCP,5,357.0671062,AES,0.07836688065,1,Chrome,0,0
SID_00385,348,TCP,2,157.8137434,AES,0.1329296203,3,Firefox,0,1
SID_00386,530,TCP,6,416.8271023,DES,0.09098571645,1,Safari,1,0
SID_00387,568,TCP,7,124.6163386,DES,0.3076052586,2,Chrome,0,1
SID_00388,875,ICMP,4,1015.963208,AES,0.126803501,3,Chrome,0,1
SID_00389,690,TCP,5,150.5155473,None,0.1503410003,2,Firefox,0,0
SID_00390,384,TCP,4,526.8150374,DES,0.1173353895,1,Edge,0,0
SID_00391,320,UDP,4,657.4724714,DES,0.3344906557,0,Chrome,0,0
SID_00392,598,UDP,2,2321.311931,AES,0.05497694079,2,Chrome,1,1
SID_00393,235,UDP,4,65.19224417,AES,0.245024511,2,Chrome,0,0
SID_00394,866,TCP,8,2132.628167,None,0.1186877223,1,Chrome,0,1
SID_00395,735,TCP,2,186.7837862,DES,0.1194755093,2,Chrome,0,0
SID_00396,406,TCP,1,1470.760245,None,0.3867852723,2,Chrome,0,0
SID_00397,157,TCP,7,75.88405038,AES,0.09911791978,2,Chrome,0,1
SID_00398,770,ICMP,2,3586.530364,None,0.4374199395,1,Chrome,0,0
SID_00399,477,TCP,2,1318.679191,AES,0.3571279939,0,Firefox,0,0
SID_00400,747,ICMP,3,52.01584766,AES,0.1723968153,4,Chrome,0,1
SID_00401,181,TCP,5,192.7518185,AES,0.4347811869,0,Chrome,0,1
SID_00402,380,UDP,4,636.2236509,None,0.5199266776,3,Safari,0,1
SID_00403,501,TCP,5,593.150954,AES,0.3771766425,0,Unknown,0,1
SID_00404,509,ICMP,6,793.8232754,AES,0.1488513665,2,Firefox,0,0
SID_00405,409,TCP,3,498.1609302,AES,0.1895203406,0,Chrome,0,0
SID_00406,624,TCP,4,1059.901482,AES,0.2630026786,2,Safari,1,0
SID_00407,286,UDP,4,342.7646285,DES,0.1571596953,0,Firefox,0,0
SID_00408,471,TCP,4,155.2434571,None,0.3839124968,2,Chrome,0,0
SID_00409,524,TCP,3,27.49055556,AES,0.3622696852,1,Edge,0,0
SID_00410,602,ICMP,5,314.1563265,AES,0.2890653494,1,Chrome,0,0
SID_00411,642,TCP,6,445.3264986,DES,0.3186402409,0,Firefox,0,0
SID_00412,275,TCP,6,860.8594654,AES,0.1454543589,1,Chrome,0,0
SID_00413,193,TCP,2,1313.801753,None,0.2759642148,2,Firefox,1,0
SID_00414,755,UDP,6,219.6155862,AES,0.4796020143,2,Chrome,0,0
SID_00415,566,TCP,5,543.715128,None,0.6151848121,2,Firefox,0,1
SID_00416,350,TCP,4,212.9805955,AES,0.3192670294,3,Chrome,0,1
SID_00417,810,TCP,6,2415.452121,AES,0.4860501284,2,Firefox,0,0
SID_00418,523,TCP,1,834.2698472,DES,0.2457151009,1,Chrome,0,1
SID_00419,735,TCP,5,906.3205408,None,0.0417781282,2,Chrome,0,1
SID_00420,513,TCP,2,606.1044441,AES,0.4407860223,1,Edge,0,1
SID_00421,912,TCP,6,264.838918,AES,0.5191063916,2,Chrome,0,1
SID_00422,851,TCP,7,178.9448375,DES,0.2465114396,2,Firefox,0,1
SID_00423,450,TCP,4,855.1935031,AES,0.1404996633,1,Chrome,0,0
SID_00424,694,TCP,4,2037.839554,DES,0.1342275619,4,Firefox,1,1
SID_00425,629,TCP,7,191.5135728,AES,0.1817738866,0,Firefox,1,1
SID_00426,773,TCP,2,678.4652915,DES,0.1660409248,1,Firefox,0,0
SID_00427,307,TCP,6,602.8699076,None,0.7870270463,3,Edge,0,1
SID_00428,637,TCP,2,821.0030059,AES,0.1445070024,1,Edge,0,0
SID_00429,711,TCP,5,708.9777705,None,0.04632573166,2,Chrome,0,0
SID_00430,148,UDP,4,254.8370557,AES,0.2332413695,1,Firefox,0,1
SID_00431,263,TCP,3,940.6755582,DES,0.1217957951,3,Chrome,1,1
SID_00432,92,TCP,1,254.6887829,AES,0.2913318224,4,Chrome,0,1
SID_00433,446,TCP,2,846.7298282,AES,0.575462812,1,Chrome,0,0
SID_00434,643,TCP,3,285.2637909,DES,0.2538752614,3,Chrome,0,1
SID_00435,800,UDP,3,68.81479968,DES,0.5646303782,1,Chrome,0,0
SID_00436,514,TCP,2,108.8604371,AES,0.3674370972,2,Firefox,0,1
SID_00437,825,TCP,8,1437.07797,AES,0.3839509449,3,Edge,1,1
SID_00438,223,TCP,5,103.4997025,AES,0.6259181134,2,Chrome,0,1
SID_00439,159,TCP,4,320.995089,AES,0.1650697829,2,Chrome,0,0
SID_00440,488,TCP,2,271.3394688,AES,0.1181121153,3,Chrome,0,1
SID_00441,576,TCP,6,47.6808694,DES,0.4409808884,2,Edge,0,0
SID_00442,493,UDP,4,732.0722289,None,0.5287362256,0,Unknown,0,1
SID_00443,86,TCP,4,1282.706905,DES,0.399724831,2,Chrome,0,1
SID_00444,482,TCP,3,3896.328708,AES,0.2582301684,3,Chrome,0,1
SID_00445,239,TCP,3,2199.498919,None,0.6787590188,2,Chrome,0,1
SID_00446,633,TCP,5,40.46735178,AES,0.1167910668,2,Firefox,1,0
SID_00447,573,TCP,4,238.1952989,DES,0.0451196253,1,Chrome,0,0
SID_00448,312,TCP,3,424.9835811,AES,0.1233264065,2,Chrome,0,1
SID_00449,397,TCP,2,1663.645062,DES,0.277245156,3,Firefox,0,1
SID_00450,288,TCP,4,357.1356621,AES,0.3777618294,1,Edge,0,0
SID_00451,487,UDP,3,675.7573724,AES,0.2984365845,3,Firefox,0,1
SID_00452,691,TCP,5,862.090649,DES,0.2796603883,2,Edge,1,0
SID_00453,302,UDP,4,283.0104775,None,0.6550560488,1,Chrome,0,1
SID_00454,600,TCP,2,697.7052943,AES,0.2846061886,2,Firefox,0,0
SID_00455,393,TCP,1,41.78067201,AES,0.3223757817,1,Chrome,0,0
SID_00456,341,UDP,6,523.4231991,AES,0.3276860623,2,Chrome,0,0
SID_00457,478,TCP,3,380.5414987,None,0.2103442275,3,Edge,0,1
SID_00458,292,UDP,2,351.7404524,None,0.03176349484,1,Firefox,1,0
SID_00459,389,UDP,2,214.1915632,AES,0.3584439206,1,Firefox,0,1
SID_00460,260,TCP,4,1361.831532,AES,0.5165786017,1,Chrome,0,0
SID_00461,892,TCP,5,1709.134691,AES,0.4992038367,2,Safari,0,0
SID_00462,507,TCP,5,1752.323344,AES,0.2841674337,0,Firefox,1,0
SID_00463,360,ICMP,3,403.4865778,AES,0.155770999,1,Edge,0,0
SID_00464,542,UDP,3,239.9778828,AES,0.5018388851,1,Chrome,1,0
SID_00465,477,TCP,2,82.87836042,AES,0.06339246196,2,Firefox,1,0
SID_00466,455,TCP,3,892.7882702,AES,0.08422302207,0,Edge,0,0
SID_00467,622,TCP,4,320.5823949,DES,0.5549443799,1,Chrome,0,0
SID_00468,651,TCP,6,259.1076529,None,0.3755605268,2,Chrome,0,0
SID_00469,393,TCP,3,371.4566393,None,0.2541381987,0,Chrome,0,0
SID_00470,384,TCP,5,647.2481939,DES,0.4320819257,1,Firefox,1,0
SID_00471,444,TCP,5,141.3183977,None,0.5033289655,2,Chrome,0,0
SID_00472,64,TCP,4,2602.309129,AES,0.1197090182,0,Chrome,0,0
SID_00473,196,UDP,4,1055.24986,AES,0.4084714992,2,Chrome,0,0
SID_00474,773,UDP,2,38.33239482,AES,0.2191327186,1,Chrome,0,0
SID_00475,828,UDP,4,293.1352808,AES,0.5520509332,1,Safari,0,0
SID_00476,450,UDP,3,41.26408919,DES,0.1717332809,1,Safari,0,0
SID_00477,615,TCP,6,208.5612853,AES,0.4461973091,0,Unknown,0,1
SID_00478,562,TCP,3,270.1601889,DES,0.1280910465,2,Edge,0,0
SID_00479,1115,TCP,1,1012.621059,DES,0.4574024783,1,Edge,0,0
SID_00480,723,UDP,3,1014.780205,None,0.5298527427,3,Edge,0,1
SID_00481,474,UDP,3,37.10770707,DES,0.7914732046,2,Chrome,0,1
SID_00482,308,UDP,5,709.63344,AES,0.1885797428,2,Chrome,1,0
SID_00483,178,UDP,6,2593.523797,DES,0.6579082363,1,Edge,0,1
SID_00484,540,TCP,8,791.8745689,DES,0.1339957967,1,Chrome,0,1
SID_00485,348,TCP,3,2586.122756,DES,0.3134185654,2,Edge,0,0
SID_00486,215,TCP,2,383.1504075,AES,0.3117467975,0,Chrome,0,0
SID_00487,370,TCP,6,492.6205214,AES,0.1452841738,0,Chrome,0,0
SID_00488,283,TCP,4,547.3285633,AES,0.1589136049,1,Chrome,0,0
SID_00489,837,TCP,7,2061.060847,AES,0.04357713719,3,Chrome,0,1
SID_00490,676,TCP,3,382.7913718,AES,0.5114578968,1,Edge,0,0
SID_00491,498,TCP,6,3279.569709,AES,0.5487642479,4,Safari,0,1
SID_00492,795,TCP,7,626.6781713,None,0.1440893382,3,Firefox,1,1
SID_00493,515,TCP,3,196.8439416,AES,0.1477622464,1,Chrome,0,0
SID_00494,327,TCP,2,87.57341324,DES,0.2466059332,4,Chrome,0,1
SID_00495,804,TCP,4,151.8373813,DES,0.2150811147,1,Edge,0,0
SID_00496,607,TCP,5,32.06010456,DES,0.4155677505,3,Edge,0,1
SID_00497,292,UDP,6,942.9306556,AES,0.2869485415,1,Safari,0,1
SID_00498,461,TCP,6,582.0322081,DES,0.4066205218,3,Firefox,0,1
SID_00499,324,TCP,4,1071.296265,DES,0.339230724,2,Chrome,1,0
SID_00500,223,UDP,6,1219.570666,None,0.6091449544,1,Chrome,0,1
SID_00501,685,UDP,2,2143.140628,AES,0.3956292628,2,Chrome,0,0
SID_00502,881,UDP,4,99.54254759,DES,0.3589836256,1,Chrome,0,0
SID_00503,220,TCP,2,164.7374052,None,0.326798618,3,Safari,0,1
SID_00504,612,TCP,3,635.7441516,AES,0.6198314575,1,Edge,0,1
SID_00505,369,TCP,4,110.97236,DES,0.3444682029,2,Chrome,0,0
SID_00506,402,TCP,4,77.84485554,AES,0.2757646392,4,Firefox,1,1
SID_00507,381,UDP,8,878.1004577,AES,0.3786624796,0,Edge,0,1
SID_00508,327,TCP,2,1031.948558,None,0.1022675412,1,Edge,0,0
SID_00509,509,TCP,6,1483.250914,AES,0.09539720404,2,Edge,1,0
SID_00510,333,TCP,3,1979.141828,DES,0.4279717031,2,Edge,0,0
SID_00511,554,TCP,3,467.4334236,AES,0.5041812546,2,Firefox,0,0
SID_00512,489,TCP,5,3124.607658,AES,0.3549355641,0,Chrome,0,0
SID_00513,452,UDP,3,30.89869121,None,0.08161866229,2,Chrome,1,1
SID_00514,318,UDP,6,1632.962415,AES,0.1745344535,3,Chrome,1,1
SID_00515,384,UDP,6,310.2681752,AES,0.4792497683,1,Chrome,0,0
SID_00516,651,TCP,4,2037.914324,AES,0.2434761095,1,Firefox,0,1
SID_00517,600,TCP,2,201.444723,AES,0.03788313751,2,Chrome,0,0
SID_00518,304,TCP,5,1080.722174,AES,0.5003109602,3,Safari,0,1
SID_00519,519,TCP,5,443.3439576,DES,0.1214446412,2,Chrome,0,0
SID_00520,650,UDP,2,384.3209933,DES,0.5312668751,3,Chrome,0,1
SID_00521,166,TCP,3,49.00639147,AES,0.08385213081,2,Chrome,1,0
SID_00522,608,UDP,5,979.100246,DES,0.6586584853,1,Edge,0,1
SID_00523,367,TCP,7,154.2396579,DES,0.2288946654,3,Chrome,0,1
SID_00524,614,TCP,7,497.3955699,None,0.1169367632,1,Chrome,1,1
SID_00525,347,TCP,1,121.8760886,None,0.2599774873,3,Firefox,0,1
SID_00526,139,TCP,2,742.0387262,None,0.2968284263,0,Chrome,0,1
SID_00527,174,UDP,3,210.1951533,AES,0.4168589106,2,Firefox,0,1
SID_00528,509,TCP,8,721.9034189,AES,0.1776086804,0,Firefox,0,1
SID_00529,551,UDP,7,2344.192072,DES,0.2089188016,0,Unknown,0,1
SID_00530,319,UDP,6,2029.821054,AES,0.3325643217,1,Unknown,0,1
SID_00531,627,TCP,5,178.979335,None,0.3411222836,2,Chrome,0,0
SID_00532,167,UDP,2,83.56483715,AES,0.4611869002,1,Firefox,0,0
SID_00533,486,TCP,2,34.87826014,AES,0.5180902811,1,Chrome,0,1
SID_00534,257,TCP,2,1410.55916,AES,0.7627236948,1,Firefox,0,1
SID_00535,369,UDP,1,229.4074198,DES,0.1855608465,3,Chrome,0,1
SID_00536,509,ICMP,3,267.1901087,DES,0.3229634389,3,Chrome,1,1
SID_00537,327,TCP,3,205.2002822,None,0.1600642617,4,Chrome,0,1
SID_00538,423,TCP,3,1466.485057,AES,0.2187265399,1,Chrome,0,0
SID_00539,701,TCP,2,3086.86145,DES,0.5744886122,0,Chrome,0,1
SID_00540,384,TCP,6,1125.807359,DES,0.3242184417,0,Firefox,0,0
SID_00541,667,TCP,4,1387.900509,None,0.4354945019,3,Chrome,0,1
SID_00542,274,UDP,7,775.1215165,AES,0.5131188913,2,Firefox,1,1
SID_00543,605,TCP,4,601.9355181,AES,0.2602007874,1,Chrome,1,1
SID_00544,788,TCP,7,1022.893878,AES,0.2672013508,2,Chrome,1,1
SID_00545,64,TCP,1,29.13443062,DES,0.5140630158,2,Edge,1,0
SID_00546,340,TCP,5,50.69314849,AES,0.2158335694,3,Unknown,1,1
SID_00547,615,TCP,5,929.9409887,AES,0.3251566704,2,Chrome,0,0
SID_00548,459,TCP,4,326.458763,None,0.1405223838,1,Chrome,0,0
SID_00549,574,UDP,4,536.8492685,AES,0.3359260196,2,Edge,0,0
SID_00550,379,TCP,10,1218.580884,None,0.1455057884,0,Chrome,0,1
SID_00551,517,TCP,1,688.6051804,AES,0.245540549,1,Chrome,0,0
SID_00552,468,UDP,5,1308.879656,DES,0.2048677954,2,Chrome,0,0
SID_00553,733,TCP,3,434.6174048,DES,0.4611603867,1,Chrome,0,0
SID_00554,550,TCP,4,271.0942383,AES,0.1437247697,4,Chrome,0,1
SID_00555,567,TCP,5,214.1330215,AES,0.292202375,2,Firefox,0,0
SID_00556,417,TCP,1,112.9568512,DES,0.3295033496,0,Edge,0,0
SID_00557,402,TCP,4,29.99247507,DES,0.4607046344,3,Firefox,0,1
SID_00558,413,TCP,5,43.69084296,None,0.1248833359,2,Chrome,0,0
SID_00559,578,UDP,4,252.8639505,AES,0.3006021018,0,Chrome,1,0
SID_00560,415,UDP,3,261.041411,DES,0.1021091429,1,Chrome,0,0
SID_00561,557,TCP,5,384.734579,AES,0.6600017213,1,Chrome,0,1
SID_00562,915,TCP,2,716.4405828,DES,0.1681959642,2,Chrome,0,0
SID_00563,674,TCP,2,1139.361602,DES,0.1741367567,1,Edge,0,0
SID_00564,434,TCP,4,176.2231347,AES,0.4336850456,2,Chrome,0,1
SID_00565,740,TCP,6,1139.190924,AES,0.06359140986,2,Firefox,0,0
SID_00566,418,TCP,4,119.7188894,AES,0.5159011496,0,Firefox,0,0
SID_00567,92,TCP,7,3585.910537,DES,0.3877742193,0,Chrome,1,1
SID_00568,298,UDP,7,268.4159892,DES,0.5243169696,1,Chrome,0,1
SID_00569,125,TCP,1,1452.849999,AES,0.3091812935,2,Edge,0,1
SID_00570,429,UDP,2,169.0370343,None,0.6731715624,2,Chrome,0,1
SID_00571,503,UDP,4,2406.936985,None,0.303831247,1,Chrome,0,1
SID_00572,835,TCP,3,1401.846958,DES,0.3731008497,3,Firefox,0,1
SID_00573,565,UDP,3,356.2666218,DES,0.1120246437,1,Firefox,0,0
SID_00574,456,UDP,3,437.8142872,AES,0.5370388038,2,Chrome,0,0
SID_00575,665,TCP,3,3.076302015,AES,0.4156810558,2,Chrome,0,0
SID_00576,64,TCP,5,231.6748458,DES,0.3824490993,0,Edge,0,1
SID_00577,547,TCP,2,273.199914,AES,0.5082815486,1,Edge,0,1
SID_00578,654,UDP,3,482.2631138,AES,0.5212148901,2,Firefox,1,0
SID_00579,204,TCP,3,119.7749058,DES,0.632198746,1,Safari,0,1
SID_00580,728,TCP,5,521.2463245,AES,0.02321529765,1,Chrome,1,0
SID_00581,567,TCP,5,883.2259258,AES,0.4046713257,3,Chrome,0,1
SID_00582,416,TCP,4,371.2583422,AES,0.1130776354,2,Unknown,0,1
SID_00583,626,TCP,7,211.3758746,DES,0.3129692245,0,Edge,0,1
SID_00584,954,UDP,5,634.7568436,DES,0.2763542712,1,Chrome,0,0
SID_00585,536,TCP,3,23.54626418,AES,0.1991966004,1,Chrome,0,0
SID_00586,549,UDP,5,333.4280916,AES,0.1623620467,1,Chrome,0,0
SID_00587,408,UDP,10,599.9268325,AES,0.3504231144,1,Firefox,0,1
SID_00588,330,TCP,2,327.3891479,AES,0.1035812988,5,Chrome,0,1
SID_00589,666,TCP,1,339.0231409,AES,0.218104275,4,Chrome,0,1
SID_00590,328,UDP,3,1508.662714,AES,0.2298113674,0,Chrome,1,0
SID_00591,514,UDP,5,2174.380887,AES,0.4889490649,1,Chrome,0,0
SID_00592,404,TCP,5,1405.388721,None,0.192903118,2,Chrome,0,0
SID_00593,595,TCP,3,83.28233437,None,0.6469324315,2,Chrome,0,1
SID_00594,566,TCP,5,273.7020963,DES,0.2048171382,0,Chrome,0,0
SID_00595,707,UDP,4,993.8781439,AES,0.304146285,0,Chrome,0,0
SID_00596,397,UDP,6,2931.905218,DES,0.3958369595,0,Chrome,0,1
SID_00597,446,TCP,3,221.9547187,DES,0.2353305871,1,Firefox,1,0
SID_00598,304,UDP,2,1827.878495,AES,0.1477827856,3,Firefox,0,1
SID_00599,411,TCP,5,1074.633836,AES,0.2955177995,1,Firefox,1,0
SID_00600,575,UDP,4,3281.113052,AES,0.177076577,1,Chrome,0,0
SID_00601,651,TCP,2,78.60684152,AES,0.1438132117,1,Chrome,0,0
SID_00602,315,TCP,8,401.6853266,DES,0.4724710891,2,Chrome,0,1
SID_00603,673,TCP,4,520.2464211,AES,0.2840967991,1,Firefox,0,0
SID_00604,771,TCP,2,891.9948869,AES,0.6299517664,1,Edge,0,1
SID_00605,582,TCP,12,848.9885497,DES,0.3270743676,1,Firefox,0,1
SID_00606,875,TCP,5,1894.512914,AES,0.2940433054,1,Edge,0,0
SID_00607,345,TCP,6,1459.458142,AES,0.05860724539,0,Chrome,0,0
SID_00608,251,TCP,3,45.57183033,None,0.4791554514,3,Firefox,0,1
SID_00609,144,TCP,4,533.2667112,AES,0.3355096195,0,Chrome,0,0
SID_00610,799,UDP,3,418.1313123,AES,0.1901324632,2,Edge,0,0
SID_00611,630,UDP,6,4686.830897,AES,0.1813849515,0,Chrome,0,0
SID_00612,488,TCP,6,445.8562117,AES,0.3514157402,1,Firefox,0,0
SID_00613,555,TCP,2,918.1222201,DES,0.5296567468,1,Chrome,0,0
SID_00614,274,TCP,1,267.7400471,AES,0.1790639173,1,Edge,0,0
SID_00615,989,UDP,6,762.8389264,DES,0.2958964991,1,Chrome,0,0
SID_00616,525,UDP,4,185.1755813,AES,0.5086667535,2,Unknown,1,1
SID_00617,521,TCP,4,740.2786135,None,0.1144097148,2,Firefox,0,0
SID_00618,645,UDP,6,1621.116478,None,0.2346852593,2,Firefox,0,0
SID_00619,596,UDP,1,15.54019663,AES,0.459042183,1,Safari,0,0
SID_00620,544,UDP,4,561.8898632,AES,0.2981823611,3,Chrome,0,1
SID_00621,341,TCP,2,3230.550958,DES,0.5780838435,3,Chrome,0,1
SID_00622,594,TCP,3,138.7806583,AES,0.4425806454,1,Firefox,0,0
SID_00623,876,TCP,1,162.0967976,AES,0.6719558551,3,Chrome,0,1
SID_00624,769,TCP,6,509.1469378,AES,0.2507431425,0,Chrome,0,0
SID_00625,818,TCP,3,1638.312008,AES,0.3471330746,1,Edge,0,1
SID_00626,397,TCP,3,661.8177138,AES,0.4440088416,2,Chrome,1,0
SID_00627,302,TCP,5,568.5743482,DES,0.2245906716,2,Chrome,0,0
SID_00628,474,TCP,2,72.60267439,AES,0.0993076833,1,Chrome,0,0
SID_00629,511,TCP,1,2615.84092,AES,0.3223633506,1,Firefox,0,1
SID_00630,718,TCP,8,341.0845618,AES,0.2357948579,0,Chrome,0,1
SID_00631,161,UDP,2,232.075613,DES,0.5539487329,2,Edge,0,0
SID_00632,805,UDP,4,424.4743662,None,0.1815032054,3,Firefox,0,1
SID_00633,468,TCP,4,427.7971151,DES,0.1387290018,1,Unknown,0,1
SID_00634,414,TCP,3,490.7786856,None,0.5457988316,0,Safari,0,0
SID_00635,297,TCP,2,933.1828694,AES,0.1042652092,2,Chrome,1,0
SID_00636,169,TCP,3,1619.638924,AES,0.1195677567,3,Edge,0,1
SID_00637,664,UDP,3,47.21667495,None,0.07060121033,1,Chrome,0,0
SID_00638,514,TCP,4,539.8821436,AES,0.2369385455,3,Chrome,0,1
SID_00639,242,TCP,5,427.5185284,None,0.2921094612,1,Edge,0,0
SID_00640,240,UDP,5,8.751787279,DES,0.3076908245,2,Chrome,0,0
SID_00641,432,TCP,3,1356.3865,None,0.3207464869,1,Firefox,1,0
SID_00642,833,TCP,3,88.13158555,AES,0.2238558636,3,Edge,0,1
SID_00643,448,TCP,3,97.50635159,AES,0.05355758357,0,Firefox,0,0
SID_00644,199,TCP,5,39.60300614,AES,0.1912689988,3,Edge,1,1
SID_00645,450,TCP,7,178.936586,AES,0.2503601137,1,Chrome,0,1
SID_00646,445,TCP,1,155.6606984,None,0.4481569752,0,Chrome,0,1
SID_00647,64,TCP,5,342.0039723,AES,0.34264455,1,Edge,0,0
SID_00648,489,UDP,3,861.332849,DES,0.03698538778,2,Firefox,1,1
SID_00649,453,TCP,2,44.65902494,DES,0.2413159973,0,Chrome,0,0
SID_00650,639,UDP,3,1574.467611,AES,0.4529878755,2,Safari,0,0
SID_00651,869,TCP,1,316.3072132,None,0.2481869719,3,Chrome,0,1
SID_00652,725,TCP,5,746.3576067,None,0.844212053,1,Firefox,0,1
SID_00653,446,TCP,3,9.66220444,DES,0.2215961795,1,Chrome,0,0
SID_00654,278,TCP,3,364.3227179,None,0.6469680501,0,Edge,0,1
SID_00655,1014,TCP,7,1.642414324,AES,0.2094494799,1,Firefox,0,1
SID_00656,511,TCP,6,144.6980283,AES,0.4193251539,1,Chrome,1,0
SID_00657,502,UDP,1,475.1490481,AES,0.4937274161,2,Firefox,0,1
SID_00658,495,TCP,2,612.7247162,None,0.3637082206,3,Chrome,0,1
SID_00659,539,TCP,6,132.776232,DES,0.3435309279,2,Chrome,0,0
SID_00660,471,UDP,3,1093.872193,None,0.6499706909,2,Chrome,0,1
SID_00661,385,TCP,3,167.5933957,AES,0.4574105973,0,Chrome,0,0
SID_00662,390,TCP,6,98.49839726,AES,0.07844127674,2,Chrome,0,0
SID_00663,493,UDP,4,324.4815093,DES,0.5870189019,1,Safari,0,0
SID_00664,391,TCP,9,641.3500438,AES,0.2605727105,1,Chrome,0,1
SID_00665,357,TCP,7,3600.77906,None,0.4643325911,1,Firefox,0,1
SID_00666,521,TCP,6,434.0122912,AES,0.03189550264,2,Edge,0,1
SID_00667,449,TCP,2,444.0957128,DES,0.1913202649,1,Firefox,1,0
SID_00668,800,TCP,5,48.93326452,DES,0.3729987309,0,Chrome,0,0
SID_00669,64,TCP,4,1161.331066,DES,0.3261090418,1,Chrome,0,0
SID_00670,718,UDP,1,160.5021589,DES,0.4262677833,1,Chrome,0,0
SID_00671,749,UDP,3,1092.577356,AES,0.141837798,3,Chrome,0,1
SID_00672,85,TCP,8,1931.858723,None,0.1951959728,0,Chrome,0,1
SID_00673,431,TCP,5,1169.575937,AES,0.1674299311,2,Chrome,0,0
SID_00674,425,UDP,4,822.7917062,AES,0.09051311558,2,Chrome,0,0
SID_00675,218,TCP,3,740.903772,DES,0.04383190452,0,Chrome,0,0
SID_00676,344,TCP,3,483.5713368,DES,0.382491465,2,Chrome,1,0
SID_00677,277,TCP,2,124.8952748,None,0.5072374117,1,Chrome,0,1
SID_00678,850,UDP,9,1207.090055,None,0.1683785195,1,Chrome,0,1
SID_00679,687,TCP,5,519.0321605,AES,0.2693255401,1,Edge,0,0
SID_00680,754,ICMP,2,786.0423462,AES,0.1331691394,1,Edge,0,1
SID_00681,644,TCP,1,374.7433884,AES,0.4472771468,3,Chrome,0,1
SID_00682,274,TCP,10,179.2378874,AES,0.4295622029,1,Chrome,0,1
SID_00683,395,TCP,7,1314.017206,AES,0.1054510638,4,Safari,0,1
SID_00684,597,TCP,3,335.3265117,DES,0.1684754702,0,Chrome,1,0
SID_00685,255,UDP,1,1612.002594,None,0.2817367558,2,Chrome,0,0
